,route_acc,type_acc,climate_acc,day_acc,month_acc,years_acc,scene_acc,road_surface,time_acc
5488,บางปะอิน-แจ้งวัฒนะ,อื่นๆ,แจ่มใส,18,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5489,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,18,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5492,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,19,8,2022,ทางตรง,ไม่มีความลาดชัน,1
5493,พญาไท-บางโคล่,อื่นๆ,แจ่มใส,19,8,2022,ทางแยกต่างระดับ/Ramps,ไม่มีความลาดชัน,3
5494,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,19,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5496,ดาวคะนอง-ท่าเรือ,อื่นๆ,แจ่มใส,19,8,2022,ทางสามแยก (Y),ไม่มีความลาดชัน,3
5497,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถบรรทุก 6 ล้อ,แจ่มใส,19,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5498,บางพลี-สุขสวัสดิ์,อื่นๆ,แจ่มใส,19,8,2022,อื่นๆ,ไม่มีความลาดชัน,3
5499,ดินแดง-ท่าเรือ,อื่นๆ,แจ่มใส,19,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5501,แจ้งวัฒนะ-พญาไท,อื่นๆ,แจ่มใส,20,8,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,0
5502,แจ้งวัฒนะ-พญาไท,อื่นๆ,แจ่มใส,20,8,2022,ทางตรง,ไม่มีความลาดชัน,0
5504,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,20,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5505,ดินแดง-ท่าเรือ,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,20,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5506,ดินแดง-ท่าเรือ,อื่นๆ,แจ่มใส,20,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5508,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,20,8,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,4
5511,บางปะอิน - แขวงรามอินทรา,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,21,8,2022,ทางตรง,ไม่มีความลาดชัน,0
5514,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,21,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5516,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,ฝนตก,21,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5518,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,22,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5519,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,22,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5520,สะพานภูมิพลที่ 1 ไปสะพานภูมิพลที่ 2,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,22,8,2022,ทางตรง,ที่ลาดชัน,3
5522,สะพานภูมิพลที่ 2 ไปสะพานภูมิพลที่ 1,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,23,8,2022,ทางสามแยก (T),ไม่มีความลาดชัน,0
5524,สะพานภูมิพลที่ 2 ไปสะพานภูมิพลที่ 1,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,23,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5528,แขวงคลองสองต้นนุ่น - พิมพา,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,24,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5529,พญาไท-ศรีนครินทร์,อื่นๆ,แจ่มใส,24,8,2022,ทางตรง,ไม่มีความลาดชัน,3
5533,บางนา-ท่าเรือ,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,25,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5534,แขวงคลองสองต้นนุ่น - พิมพา,รถบรรทุก 6 ล้อ,แจ่มใส,26,8,2022,ทางตรง,ไม่มีความลาดชัน,0
5535,พญาไท-ศรีนครินทร์,อื่นๆ,แจ่มใส,26,8,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,0
5536,พญาไท-ศรีนครินทร์,อื่นๆ,แจ่มใส,26,8,2022,ทางโค้งกว้าง,ไม่มีความลาดชัน,0
5538,แขวงคลองสองต้นนุ่น - พิมพา,อื่นๆ,แจ่มใส,26,8,2022,ทางตรง,ไม่มีความลาดชัน,2
5539,ดินแดง-ท่าเรือ,อื่นๆ,แจ่มใส,26,8,2022,ทางแยกต่างระดับ/Ramps,ไม่มีความลาดชัน,3
5540,แขวงคลองสองต้นนุ่น - พิมพา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,26,8,2022,ทางตรง,ไม่มีความลาดชัน,4
5541,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ฝนตก,26,8,2022,ทางตรง,ไม่มีความลาดชัน,4
5542,แขวงรามอินทรา - บางพลี,รถปิคอัพบรรทุก 4 ล้อ,แจ่มใส,27,8,2022,ทางตรง,ไม่มีความลาดชัน,0
5544,บางปะอิน - แขวงรามอินทรา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,27,8,2022,ทางตรง,ไม่มีความลาดชัน,1
5545,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,27,8,2022,ทางตรง,ไม่มีความลาดชัน,1
5546,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,27,8,2022,ทางตรง,ไม่มีความลาดชัน,1
5547,บางนา-ท่าเรือ,อื่นๆ,แจ่มใส,27,8,2022,ทางสามแยก (Y),ไม่มีความลาดชัน,2
5548,ถนนศรีนครินทร - แขวงคลองสองต้นนุ่น,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,แจ่มใส,27,8,2022,ทางตรง,ไม่มีความลาดชัน,4
